representation,predictor,split,group,trial,model_detail,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,val_rmse,external_rmse,n,rmse,mae,r2,bias,params,hidden,depth,dropout,lr,weight_decay,batch_size,max_epochs,best_epoch,device,method,k,weights,metric
atom_gnn,rf,External,all,1,RandomForestRegressor,,,,,,,,,0.8516305100776557,1.5235006568819327,2251,1.5235006568819327,1.0499773606230962,0.4178553162985569,-0.2863848902341288,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 263741, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
atom_gnn,rf,External,all6_bad,1,RandomForestRegressor,,,,,,,,,0.8516305100776557,1.5235006568819327,256,3.183363595373081,2.9144986421404764,-0.3298165187794712,-0.8048022967322426,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 263741, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
atom_gnn,rf,External,not_all6_bad,1,RandomForestRegressor,,,,,,,,,0.8516305100776557,1.5235006568819327,1995,1.1482665048307914,0.8107204944233722,0.6233323119871601,-0.2198611528589323,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 263741, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
atom_gnn,mlp,Train,all,0,TorchMLP,,,,,,,,,0.88376690747222,1.464557589236402,6437,0.5076048793379349,0.3668433427810669,0.9516448974609376,0.0450509376823902,,384.0,1.0,0.05,0.0010726610835392,2.8964559133599727e-05,256.0,220.0,41.0,cuda:0,,,,
atom_gnn,mlp,Train,not_all6_bad,0,TorchMLP,,,,,,,,,0.88376690747222,1.464557589236402,6437,0.5076048793379349,0.3668433427810669,0.9516448974609376,0.0450509376823902,,384.0,1.0,0.05,0.0010726610835392,2.8964559133599727e-05,256.0,220.0,41.0,cuda:0,,,,
atom_gnn,mlp,Val,all,0,TorchMLP,,,,,,,,,0.88376690747222,1.464557589236402,1610,0.88376690747222,0.6176776885986328,0.8527950048446655,0.0682244747877121,,384.0,1.0,0.05,0.0010726610835392,2.8964559133599727e-05,256.0,220.0,41.0,cuda:0,,,,
atom_gnn,mlp,Val,all6_bad,0,TorchMLP,,,,,,,,,0.88376690747222,1.464557589236402,74,2.3547811690787843,2.183232069015503,0.4636553525924682,-0.1193608492612838,,384.0,1.0,0.05,0.0010726610835392,2.8964559133599727e-05,256.0,220.0,41.0,cuda:0,,,,
atom_gnn,mlp,Val,not_all6_bad,0,TorchMLP,,,,,,,,,0.88376690747222,1.464557589236402,1536,0.7426511821898963,0.5422539114952087,0.8909929394721985,0.077261783182621,,384.0,1.0,0.05,0.0010726610835392,2.8964559133599727e-05,256.0,220.0,41.0,cuda:0,,,,
atom_gnn,mlp,External,all,0,TorchMLP,,,,,,,,,0.88376690747222,1.464557589236402,2251,1.464557589236402,1.0136350393295288,0.4620294570922851,-0.2328583151102066,,384.0,1.0,0.05,0.0010726610835392,2.8964559133599727e-05,256.0,220.0,41.0,cuda:0,,,,
atom_gnn,mlp,External,all6_bad,0,TorchMLP,,,,,,,,,0.88376690747222,1.464557589236402,256,3.1372709821424523,2.879373073577881,-0.2915859222412109,-0.786091685295105,,384.0,1.0,0.05,0.0010726610835392,2.8964559133599727e-05,256.0,220.0,41.0,cuda:0,,,,
atom_gnn,mlp,External,not_all6_bad,0,TorchMLP,,,,,,,,,0.88376690747222,1.464557589236402,1995,1.0757203305794156,0.7742219567298889,0.6694236993789673,-0.1618669778108596,,384.0,1.0,0.05,0.0010726610835392,2.8964559133599727e-05,256.0,220.0,41.0,cuda:0,,,,
atom_gnn,ridge,Train,all,6,ridge_alpha_100.0,,,,,,,,,0.910346441084691,1.5245223657525688,6437,0.6657260477797484,0.5005768537521362,0.9168270230293274,2.394186253695807e-07,"{'alpha': 100.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
atom_gnn,ridge,Train,not_all6_bad,6,ridge_alpha_100.0,,,,,,,,,0.910346441084691,1.5245223657525688,6437,0.6657260477797484,0.5005768537521362,0.9168270230293274,2.394186253695807e-07,"{'alpha': 100.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
atom_gnn,ridge,Val,all,6,ridge_alpha_100.0,,,,,,,,,0.910346441084691,1.5245223657525688,1610,0.910346441084691,0.6738964319229126,0.8438073396682739,-0.0012033403618261,"{'alpha': 100.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
atom_gnn,ridge,Val,all6_bad,6,ridge_alpha_100.0,,,,,,,,,0.910346441084691,1.5245223657525688,74,2.233859663002141,2.0687036514282227,0.517325222492218,-0.217097520828247,"{'alpha': 100.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
atom_gnn,ridge,Val,not_all6_bad,6,ridge_alpha_100.0,,,,,,,,,0.910346441084691,1.5245223657525688,1536,0.7926200889431649,0.6066986918449402,0.8758304715156555,0.0091978115960955,"{'alpha': 100.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
atom_gnn,ridge,External,all,6,ridge_alpha_100.0,,,,,,,,,0.910346441084691,1.5245223657525688,2251,1.5245223657525688,1.0799633264541626,0.4170742630958557,-0.251117080450058,"{'alpha': 100.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
atom_gnn,ridge,External,all6_bad,6,ridge_alpha_100.0,,,,,,,,,0.910346441084691,1.5245223657525688,256,3.1714190075458872,2.865297079086304,-0.3198556900024414,-0.7819725871086121,"{'alpha': 100.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
atom_gnn,ridge,External,not_all6_bad,6,ridge_alpha_100.0,,,,,,,,,0.910346441084691,1.5245223657525688,1995,1.154023320400422,0.8508679270744324,0.6195459961891174,-0.1829972863197326,"{'alpha': 100.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
atom_gnn,knn_svm,Train,all,4,KNeighborsRegressor,,,,,,,,,0.9299481712389476,1.581538700107396,6437,0.0034343526935923,9.608496264581037e-05,0.9999977864934187,-1.0772783300550553e-07,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
atom_gnn,knn_svm,Train,not_all6_bad,4,KNeighborsRegressor,,,,,,,,,0.9299481712389476,1.581538700107396,6437,0.0034343526935923,9.608496264581037e-05,0.9999977864934187,-1.0772783300550553e-07,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
atom_gnn,knn_svm,Val,all,4,KNeighborsRegressor,,,,,,,,,0.9299481712389476,1.581538700107396,1610,0.9299481712389476,0.6646813351863027,0.8370086276063801,0.0220474024049381,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
atom_gnn,knn_svm,Val,all6_bad,4,KNeighborsRegressor,,,,,,,,,0.9299481712389476,1.581538700107396,74,2.22169241762145,2.0037720172289677,0.5225689218336657,-0.2345077118049149,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
atom_gnn,knn_svm,Val,not_all6_bad,4,KNeighborsRegressor,,,,,,,,,0.9299481712389476,1.581538700107396,1536,0.8177219711814175,0.6001678518066432,0.86784119139515,0.034407479521819,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
atom_gnn,knn_svm,External,all,4,KNeighborsRegressor,,,,,,,,,0.9299481712389476,1.581538700107396,2251,1.581538700107396,1.0859490808193404,0.3726566609291922,-0.2109899026926854,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
atom_gnn,knn_svm,External,all6_bad,4,KNeighborsRegressor,,,,,,,,,0.9299481712389476,1.581538700107396,256,3.276699794286098,2.951160301478131,-0.4089401340364762,-0.7731486361145097,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
atom_gnn,knn_svm,External,not_all6_bad,4,KNeighborsRegressor,,,,,,,,,0.9299481712389476,1.581538700107396,1995,1.2018648406278614,0.846603681075656,0.587347734020313,-0.1388532431658748,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
brics_gnn,xgb,Train,all,5,XGBRegressor,300.0,6.0,0.0327414889050695,0.85,0.65,1.0,0.0001,2.0,0.9583018684750342,1.403000914050652,6437,0.496475913563199,0.374898612499237,0.95374196767807,0.0002760633069556,,,,,,,,,,,,,,
brics_gnn,xgb,Train,not_all6_bad,5,XGBRegressor,300.0,6.0,0.0327414889050695,0.85,0.65,1.0,0.0001,2.0,0.9583018684750342,1.403000914050652,6437,0.496475913563199,0.374898612499237,0.95374196767807,0.0002760633069556,,,,,,,,,,,,,,
brics_gnn,xgb,Val,all,5,XGBRegressor,300.0,6.0,0.0327414889050695,0.85,0.65,1.0,0.0001,2.0,0.9583018684750342,1.403000914050652,1610,0.9583018684750342,0.6992500424385071,0.8269180059432983,-0.0282323025166988,,,,,,,,,,,,,,
brics_gnn,xgb,Val,all6_bad,5,XGBRegressor,300.0,6.0,0.0327414889050695,0.85,0.65,1.0,0.0001,2.0,0.9583018684750342,1.403000914050652,74,2.3377980251346013,2.195166826248169,0.47136390209198,-0.2068114578723907,,,,,,,,,,,,,,
brics_gnn,xgb,Val,not_all6_bad,5,XGBRegressor,300.0,6.0,0.0327414889050695,0.85,0.65,1.0,0.0001,2.0,0.9583018684750342,1.403000914050652,1536,0.8362316077680224,0.6271811723709106,0.8617904782295227,-0.0196288805454969,,,,,,,,,,,,,,
brics_gnn,xgb,External,all,5,XGBRegressor,300.0,6.0,0.0327414889050695,0.85,0.65,1.0,0.0001,2.0,0.9583018684750342,1.403000914050652,2251,1.403000914050652,0.9615066051483154,0.506301760673523,-0.1388330459594726,,,,,,,,,,,,,,
brics_gnn,xgb,External,all6_bad,5,XGBRegressor,300.0,6.0,0.0327414889050695,0.85,0.65,1.0,0.0001,2.0,0.9583018684750342,1.403000914050652,256,3.123338639191389,2.811347961425781,-0.280139684677124,-0.763667643070221,,,,,,,,,,,,,,
brics_gnn,xgb,External,not_all6_bad,5,XGBRegressor,300.0,6.0,0.0327414889050695,0.85,0.65,1.0,0.0001,2.0,0.9583018684750342,1.403000914050652,1995,0.9844789904207216,0.724133312702179,0.7231236696243286,-0.0586537905037403,,,,,,,,,,,,,,
brics_gnn,rf,Train,all,0,ExtraTreesRegressor,,,,,,,,,0.9470889141007208,1.3986219979456105,6437,0.5477324177682887,0.40397987765712,0.943697468519903,-2.4284511708439035e-17,"{'bootstrap': False, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 250, 'n_jobs': -1, 'oob_score': False, 'random_state': 264740, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
brics_gnn,rf,Train,not_all6_bad,0,ExtraTreesRegressor,,,,,,,,,0.9470889141007208,1.3986219979456105,6437,0.5477324177682887,0.40397987765712,0.943697468519903,-2.4284511708439035e-17,"{'bootstrap': False, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 250, 'n_jobs': -1, 'oob_score': False, 'random_state': 264740, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
brics_gnn,rf,Val,all,0,ExtraTreesRegressor,,,,,,,,,0.9470889141007208,1.3986219979456105,1610,0.9470889141007208,0.6914659726364685,0.8309447612633538,-0.0291539269337005,"{'bootstrap': False, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 250, 'n_jobs': -1, 'oob_score': False, 'random_state': 264740, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
brics_gnn,rf,Val,all6_bad,0,ExtraTreesRegressor,,,,,,,,,0.9470889141007208,1.3986219979456105,74,2.2898742342459686,2.160455487929042,0.4928153734832426,-0.1858538213602469,"{'bootstrap': False, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 250, 'n_jobs': -1, 'oob_score': False, 'random_state': 264740, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
brics_gnn,rf,Val,not_all6_bad,0,ExtraTreesRegressor,,,,,,,,,0.9470889141007208,1.3986219979456105,1536,0.8292005026378515,0.6206943423424253,0.8641048696642649,-0.0216045830615883,"{'bootstrap': False, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 250, 'n_jobs': -1, 'oob_score': False, 'random_state': 264740, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
brics_gnn,rf,External,all,0,ExtraTreesRegressor,,,,,,,,,0.9470889141007208,1.3986219979456105,2251,1.3986219979456105,0.9574428151643264,0.5093787513404724,-0.1391294342347136,"{'bootstrap': False, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 250, 'n_jobs': -1, 'oob_score': False, 'random_state': 264740, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
brics_gnn,rf,External,all6_bad,0,ExtraTreesRegressor,,,,,,,,,0.9470889141007208,1.3986219979456105,256,3.111846431790664,2.8058218895533638,-0.2707366205771306,-0.7732750837731845,"{'bootstrap': False, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 250, 'n_jobs': -1, 'oob_score': False, 'random_state': 264740, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
brics_gnn,rf,External,not_all6_bad,0,ExtraTreesRegressor,,,,,,,,,0.9470889141007208,1.3986219979456105,1995,0.9821158734957708,0.7202573299294422,0.7244512570769448,-0.0577553558979474,"{'bootstrap': False, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 250, 'n_jobs': -1, 'oob_score': False, 'random_state': 264740, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
brics_gnn,mlp,Train,all,4,TorchMLP,,,,,,,,,0.9663107526464956,1.3995914919086292,6437,0.7181440784785222,0.5392982363700867,0.903213620185852,0.0281896088272333,,128.0,3.0,0.0,0.0013224715282062,5.420137424749743e-07,512.0,220.0,46.0,cuda:0,,,,
brics_gnn,mlp,Train,not_all6_bad,4,TorchMLP,,,,,,,,,0.9663107526464956,1.3995914919086292,6437,0.7181440784785222,0.5392982363700867,0.903213620185852,0.0281896088272333,,128.0,3.0,0.0,0.0013224715282062,5.420137424749743e-07,512.0,220.0,46.0,cuda:0,,,,
brics_gnn,mlp,Val,all,4,TorchMLP,,,,,,,,,0.9663107526464956,1.3995914919086292,1610,0.9663107526464956,0.707280695438385,0.8240129351615906,-0.0074945199303328,,128.0,3.0,0.0,0.0013224715282062,5.420137424749743e-07,512.0,220.0,46.0,cuda:0,,,,
brics_gnn,mlp,Val,all6_bad,4,TorchMLP,,,,,,,,,0.9663107526464956,1.3995914919086292,74,2.285757132537338,2.1393918991088867,0.4946374893188476,-0.2042565494775772,,128.0,3.0,0.0,0.0013224715282062,5.420137424749743e-07,512.0,220.0,46.0,cuda:0,,,,
brics_gnn,mlp,Val,not_all6_bad,4,TorchMLP,,,,,,,,,0.9663107526464956,1.3995914919086292,1536,0.8526616483562552,0.6382856965065002,0.8563061356544495,0.0019849042873829,,128.0,3.0,0.0,0.0013224715282062,5.420137424749743e-07,512.0,220.0,46.0,cuda:0,,,,
brics_gnn,mlp,External,all,4,TorchMLP,,,,,,,,,0.9663107526464956,1.3995914919086292,2251,1.3995914919086292,0.973630428314209,0.5086983442306519,-0.1093824803829193,,128.0,3.0,0.0,0.0013224715282062,5.420137424749743e-07,512.0,220.0,46.0,cuda:0,,,,
brics_gnn,mlp,External,all6_bad,4,TorchMLP,,,,,,,,,0.9663107526464956,1.3995914919086292,256,3.067965865322046,2.766609668731689,-0.2351516485214233,-0.75274658203125,,128.0,3.0,0.0,0.0013224715282062,5.420137424749743e-07,512.0,220.0,46.0,cuda:0,,,,
brics_gnn,mlp,External,not_all6_bad,4,TorchMLP,,,,,,,,,0.9663107526464956,1.3995914919086292,1995,1.0012041233329891,0.7435539364814758,0.7136361002922058,-0.0268254745751619,,128.0,3.0,0.0,0.0013224715282062,5.420137424749743e-07,512.0,220.0,46.0,cuda:0,,,,
brics_gnn,ridge,Train,all,7,ridge_alpha_300.0,,,,,,,,,1.021812080056087,1.4449347749924717,6437,0.8176258596308752,0.6242042183876038,0.8745414614677429,4.812077349924948e-07,"{'alpha': 300.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
brics_gnn,ridge,Train,not_all6_bad,7,ridge_alpha_300.0,,,,,,,,,1.021812080056087,1.4449347749924717,6437,0.8176258596308752,0.6242042183876038,0.8745414614677429,4.812077349924948e-07,"{'alpha': 300.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
brics_gnn,ridge,Val,all,7,ridge_alpha_300.0,,,,,,,,,1.021812080056087,1.4449347749924717,1610,1.021812080056087,0.7604234218597412,0.8032162189483643,-0.0291569307446479,"{'alpha': 300.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
brics_gnn,ridge,Val,all6_bad,7,ridge_alpha_300.0,,,,,,,,,1.021812080056087,1.4449347749924717,74,2.287686399776137,2.11242151260376,0.4937840700149536,-0.2182532846927642,"{'alpha': 300.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
brics_gnn,ridge,Val,not_all6_bad,7,ridge_alpha_300.0,,,,,,,,,1.021812080056087,1.4449347749924717,1536,0.9177508156361562,0.6952880024909973,0.8335306644439697,-0.0200468208640813,"{'alpha': 300.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
brics_gnn,ridge,External,all,7,ridge_alpha_300.0,,,,,,,,,1.021812080056087,1.4449347749924717,2251,1.4449347749924717,1.013704538345337,0.4763488173484802,-0.1217937543988227,"{'alpha': 300.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
brics_gnn,ridge,External,all6_bad,7,ridge_alpha_300.0,,,,,,,,,1.021812080056087,1.4449347749924717,256,3.112151626639098,2.7977511882781982,-0.2709858417510986,-0.7508651614189148,"{'alpha': 300.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
brics_gnn,ridge,External,not_all6_bad,7,ridge_alpha_300.0,,,,,,,,,1.021812080056087,1.4449347749924717,1995,1.0549406524887728,0.7847742438316345,0.6820718050003052,-0.0410708226263523,"{'alpha': 300.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
brics_gnn,knn_svm,Train,all,6,KNeighborsRegressor,,,,,,,,,0.985491540136974,1.4545221098100716,6437,0.1049242655606167,0.0281853710824861,0.997933940108427,-0.0001170850140813,,,,,,,,,,,sklearn_knn,20.0,distance,euclidean
brics_gnn,knn_svm,Train,not_all6_bad,6,KNeighborsRegressor,,,,,,,,,0.985491540136974,1.4545221098100716,6437,0.1049242655606167,0.0281853710824861,0.997933940108427,-0.0001170850140813,,,,,,,,,,,sklearn_knn,20.0,distance,euclidean
brics_gnn,knn_svm,Val,all,6,KNeighborsRegressor,,,,,,,,,0.985491540136974,1.4545221098100716,1610,0.985491540136974,0.7126385425297341,0.8169570830391322,-0.011953896428921,,,,,,,,,,,sklearn_knn,20.0,distance,euclidean
brics_gnn,knn_svm,Val,all6_bad,6,KNeighborsRegressor,,,,,,,,,0.985491540136974,1.4545221098100716,74,2.3062266449786906,2.1158557494551826,0.4855457124782733,-0.1469801879115412,,,,,,,,,,,sklearn_knn,20.0,distance,euclidean
brics_gnn,knn_svm,Val,not_all6_bad,6,KNeighborsRegressor,,,,,,,,,0.985491540136974,1.4545221098100716,1536,0.872779637402945,0.6450356302169196,0.8494454130457713,-0.0054487235319718,,,,,,,,,,,sklearn_knn,20.0,distance,euclidean
brics_gnn,knn_svm,External,all,6,KNeighborsRegressor,,,,,,,,,0.985491540136974,1.4545221098100716,2251,1.4545221098100716,0.9641642466156628,0.4693767215622203,-0.1051702461385765,,,,,,,,,,,sklearn_knn,20.0,distance,euclidean
brics_gnn,knn_svm,External,all6_bad,6,KNeighborsRegressor,,,,,,,,,0.985491540136974,1.4545221098100716,256,3.185697609436409,2.8471064441328613,-0.3317672530934481,-0.7132390514646525,,,,,,,,,,,sklearn_knn,20.0,distance,euclidean
brics_gnn,knn_svm,External,not_all6_bad,6,KNeighborsRegressor,,,,,,,,,0.985491540136974,1.4545221098100716,1995,1.0415513015993707,0.7225435937011752,0.6900909168271125,-0.0271423693649046,,,,,,,,,,,sklearn_knn,20.0,distance,euclidean
murcko_gnn,xgb,Train,all,3,XGBRegressor,500.0,5.0,0.0954624971273226,0.85,1.0,3.0,0.01,5.0,0.949302355691062,1.369792657810718,6437,0.3887679014959913,0.2870003879070282,0.9716356992721558,-0.0003184881061315,,,,,,,,,,,,,,
murcko_gnn,xgb,Train,not_all6_bad,3,XGBRegressor,500.0,5.0,0.0954624971273226,0.85,1.0,3.0,0.01,5.0,0.949302355691062,1.369792657810718,6437,0.3887679014959913,0.2870003879070282,0.9716356992721558,-0.0003184881061315,,,,,,,,,,,,,,
murcko_gnn,xgb,Val,all,3,XGBRegressor,500.0,5.0,0.0954624971273226,0.85,1.0,3.0,0.01,5.0,0.949302355691062,1.369792657810718,1610,0.949302355691062,0.6916102170944214,0.8301536440849304,-0.011059857904911,,,,,,,,,,,,,,
murcko_gnn,xgb,Val,all6_bad,3,XGBRegressor,500.0,5.0,0.0954624971273226,0.85,1.0,3.0,0.01,5.0,0.949302355691062,1.369792657810718,74,2.258085980071617,2.09183120727539,0.5067991614341736,-0.2335508167743683,,,,,,,,,,,,,,
murcko_gnn,xgb,Val,not_all6_bad,3,XGBRegressor,500.0,5.0,0.0954624971273226,0.85,1.0,3.0,0.01,5.0,0.949302355691062,1.369792657810718,1536,0.8360253047284704,0.6241516470909119,0.8618586659431458,-0.0003408951160963,,,,,,,,,,,,,,
murcko_gnn,xgb,External,all,3,XGBRegressor,500.0,5.0,0.0954624971273226,0.85,1.0,3.0,0.01,5.0,0.949302355691062,1.369792657810718,2251,1.369792657810718,0.91936993598938,0.5293963551521301,-0.1013114973902702,,,,,,,,,,,,,,
murcko_gnn,xgb,External,all6_bad,3,XGBRegressor,500.0,5.0,0.0954624971273226,0.85,1.0,3.0,0.01,5.0,0.949302355691062,1.369792657810718,256,3.180984120228288,2.8819375038146973,-0.3278292417526245,-0.8328619599342346,,,,,,,,,,,,,,
murcko_gnn,xgb,External,not_all6_bad,3,XGBRegressor,500.0,5.0,0.0954624971273226,0.85,1.0,3.0,0.01,5.0,0.949302355691062,1.369792657810718,1995,0.90480370047063,0.6675316691398621,0.7661261558532715,-0.007438360247761,,,,,,,,,,,,,,
murcko_gnn,rf,Train,all,6,ExtraTreesRegressor,,,,,,,,,0.9382871230985204,1.3694112725956975,6437,0.4135013441595146,0.2986283289737549,0.9679118349973648,-3.090756035619513e-17,"{'bootstrap': False, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 14, 'max_features': 0.7, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 265746, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
murcko_gnn,rf,Train,not_all6_bad,6,ExtraTreesRegressor,,,,,,,,,0.9382871230985204,1.3694112725956975,6437,0.4135013441595146,0.2986283289737549,0.9679118349973648,-3.090756035619513e-17,"{'bootstrap': False, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 14, 'max_features': 0.7, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 265746, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
